1,1.5, ,88.04,182.14,8.017109,24.585089, ,0.116581,0.757047,12.39,27.92,13160
1,1.51667, ,88.12,182.32,8.017225,24.584889, ,0.116587,0.757052,12.36,27.91,13160
1,1.53333, ,88.04,182.15,8.017128,24.584258, ,0.116581,0.757067,12.38,27.92,13162
1,1.55, ,87.96,181.98,8.017162,24.584489, ,0.116583,0.757061,12.41,27.93,13160
1,1.56667, ,87.96,181.98,8.016893,24.584135, ,0.116567,0.75707,12.37,27.93,13164
1,1.58333, ,88.12,182.32,8.016937,24.583935, ,0.11657,0.757074,12.41,27.91,13163
1,1.6, ,88.12,182.32,8.016744,24.583781, ,0.116558,0.757078,12.38,27.91,13164
1,1.61667, ,88.04,182.15,8.016834,24.583227, ,0.116563,0.757091,12.38,27.92,13165
1,1.63333, ,88.04,182.15,8.016433,24.583289, ,0.11654,0.757089,12.37,27.92,13165
1,1.65, ,88.04,182.16,8.01634,24.58292, ,0.116534,0.757098,12.38,27.92,13166
1,1.66667, ,87.88,181.82,8.016666,24.58295, ,0.116553,0.757097,12.37,27.94,13166
1,1.68333, ,87.96,181.99,8.016585,24.582489, ,0.116548,0.757108,12.38,27.93,13165
1,1.7, ,88.04,182.16,8.016902,24.582273, ,0.116567,0.757113,12.39,27.92,13166
1,1.71667, ,87.96,181.99,8.016358,24.582181, ,0.116535,0.757115,12.37,27.93,13165
1,1.73333, ,87.88,181.82,8.016377,24.582089, ,0.116536,0.757117,12.38,27.94,13166
1,1.75, ,87.96,181.99,8.016422,24.58175, ,0.116538,0.757125,12.37,27.93,13168
1,1.76667, ,88.04,182.16,8.016339,24.581565, ,0.116533,0.757129,12.38,27.92,13169
1,1.78333, ,87.96,182,8.016099,24.581319, ,0.116519,0.757135,12.38,27.93,13168
1,1.8, ,87.88,181.83,8.016153,24.581304, ,0.116522,0.757135,12.38,27.94,13169
1,1.81667, ,88.04,182.17,8.016531,24.580981, ,0.116544,0.757143,12.37,27.92,13168
1,1.83333, ,87.88,181.83,8.016768,24.580888, ,0.116558,0.757145,12.37,27.94,13169
1,1.85, ,87.96,182,8.016419,24.580704, ,0.116538,0.757149,12.39,27.93,13171
1,1.86667, ,87.96,182,8.017085,24.580658, ,0.116577,0.75715,12.37,27.93,13168
1,1.88333, ,87.96,182,8.016535,24.580488, ,0.116544,0.757154,12.38,27.93,13170
1,1.9, ,87.96,182,8.016723,24.580534, ,0.116556,0.757153,12.38,27.93,13173
1,1.91667, ,87.96,182,8.016509,24.580057, ,0.116543,0.757164,12.37,27.93,13172
1,1.93333, ,87.8,181.67,8.016282,24.579673, ,0.116529,0.757173,12.38,27.95,13171
1,1.95, ,87.88,181.83,8.015849,24.580011, ,0.116504,0.757165,12.37,27.94,13173
1,1.96667, ,87.88,181.84,8.015917,24.579827, ,0.116508,0.75717,12.37,27.94,13172
1,1.98333, ,87.88,181.84,8.015573,24.57978, ,0.116487,0.757171,12.39,27.94,13174
1,2, ,87.88,181.84,8.015479,24.57935, ,0.116482,0.757181,12.37,27.94,13173
1,2.01667, ,87.8,181.67,8.015558,24.579319, ,0.116486,0.757182,12.38,27.95,13174
1,2.03333, ,87.88,181.84,8.015777,24.579227, ,0.116499,0.757184,12.37,27.94,13174
1,2.05, ,87.88,181.84,8.015615,24.579011, ,0.116489,0.757189,12.37,27.94,13176
1,2.06667, ,87.8,181.67,8.015804,24.578842, ,0.1165,0.757193,12.38,27.95,13175
1,2.08333, ,87.88,181.84,8.016004,24.578811, ,0.116512,0.757193,12.38,27.94,13177
1,2.1, ,87.88,181.84,8.015545,24.578734, ,0.116485,0.757195,12.36,27.94,13177
1,2.11667, ,87.88,181.84,8.015625,24.578596, ,0.11649,0.757198,12.37,27.94,13178
1,2.13333, ,87.88,181.84,8.015303,24.578688, ,0.116471,0.757196,12.38,27.94,13177
1,2.15, ,87.72,181.51,8.015829,24.578042, ,0.116502,0.757211,12.36,27.96,13178
1,2.16667, ,87.72,181.51,8.015532,24.578119, ,0.116484,0.757209,12.38,27.96,13177
1,2.18333, ,87.8,181.68,8.015501,24.57818, ,0.116482,0.757208,12.37,27.95,13178
1,2.2, ,87.89,181.85,8.015116,24.577888, ,0.116459,0.757215,12.37,27.94,13177
1,2.21667, ,87.89,181.85,8.01517,24.577903, ,0.116463,0.757214,12.37,27.94,13179
1,2.23333, ,87.8,181.68,8.014961,24.577642, ,0.11645,0.757221,12.37,27.95,13181
1,2.25, ,87.89,181.85,8.014744,24.577488, ,0.116437,0.757224,12.37,27.94,13180
1,2.26667, ,87.89,181.85,8.014769,24.577365, ,0.116439,0.757227,12.37,27.94,13182
1,2.28333, ,87.72,181.51,8.01464,24.577611, ,0.116431,0.757221,12.38,27.96,13180
1,2.3, ,87.8,181.68,8.014491,24.577334, ,0.116422,0.757228,12.37,27.95,13181
1,2.31667, ,87.64,181.34,8.014523,24.57718, ,0.116424,0.757231,12.37,27.97,13182
1,2.33333, ,87.89,181.85,8.015123,24.577057, ,0.116459,0.757234,12.37,27.94,13181
1,2.35, ,87.8,181.68,8.015279,24.577195, ,0.116469,0.757231,12.38,27.95,13184
1,2.36667, ,87.8,181.68,8.015067,24.577195, ,0.116456,0.757231,12.39,27.95,13182
1,2.38333, ,87.72,181.51,8.014868,24.577165, ,0.116444,0.757232,12.37,27.96,13183
1,2.4, ,87.8,181.68,8.014925,24.576842, ,0.116448,0.757239,12.39,27.95,13183
1,2.41667, ,87.89,181.85,8.014821,24.576919, ,0.116441,0.757237,12.39,27.94,13183
1,2.43333, ,87.72,181.52,8.014901,24.576811, ,0.116446,0.75724,12.39,27.96,13185
1,2.45, ,87.72,181.52,8.014876,24.576888, ,0.116445,0.757238,12.4,27.96,13186
1,2.46667, ,87.8,181.68,8.014617,24.57678, ,0.116429,0.757241,12.38,27.95,13185
1,2.48333, ,87.72,181.51,8.014634,24.576903, ,0.11643,0.757238,12.36,27.96,13174
1,2.5, ,87.81,181.69,8.014667,24.576565, ,0.116432,0.757246,12.39,27.95,13184
1,2.51667, ,87.81,181.69,8.014589,24.576457, ,0.116428,0.757248,12.36,27.95,13186
1,2.53333, ,87.72,181.52,8.014482,24.57618, ,0.116421,0.757254,12.38,27.96,13188
1,2.55, ,87.81,181.69,8.014443,24.576595, ,0.116419,0.757245,12.39,27.95,13188
1,2.56667, ,87.64,181.35,8.014432,24.576395, ,0.116418,0.757249,12.38,27.97,13188
1,2.58333, ,87.72,181.52,8.014505,24.576426, ,0.116423,0.757249,12.37,27.96,13188
1,2.6, ,87.72,181.52,8.014789,24.576426, ,0.116439,0.757249,12.37,27.96,13189
1,2.61667, ,87.72,181.52,8.014699,24.576334, ,0.116434,0.757251,12.39,27.96,13190
1,2.63333, ,87.72,181.52,8.015517,24.576288, ,0.116482,0.757252,12.37,27.96,13193
1,2.65, ,87.81,181.69,8.014985,24.576134, ,0.116451,0.757256,12.38,27.95,13189
1,2.66667, ,87.72,181.52,8.015013,24.576503, ,0.116453,0.757247,12.38,27.96,13191
1,2.68333, ,87.72,181.52,8.015137,24.576149, ,0.11646,0.757255,12.37,27.96,13191
1,2.7, ,87.72,181.52,8.014593,24.576026, ,0.116428,0.757258,12.38,27.96,13193
1,2.71667, ,87.64,181.35,8.014944,24.575965, ,0.116448,0.757259,12.38,27.97,13192
1,2.73333, ,87.72,181.52,8.014623,24.576026, ,0.116429,0.757258,12.37,27.96,13192
1,2.75, ,87.64,181.35,8.014968,24.575995, ,0.11645,0.757259,12.37,27.97,13193
1,2.76667, ,87.72,181.52,8.014401,24.575841, ,0.116416,0.757262,12.36,27.96,13194
1,2.78333, ,87.72,181.52,8.014368,24.576134, ,0.116414,0.757256,12.37,27.96,13194
1,2.8, ,87.64,181.35,8.014568,24.576072, ,0.116426,0.757257,12.36,27.97,13195
1,2.81667, ,87.72,181.52,8.014443,24.575826, ,0.116419,0.757263,12.38,27.96,13194
1,2.83333, ,87.56,181.18,8.014497,24.575872, ,0.116422,0.757262,12.36,27.98,13194
1,2.85, ,87.64,181.35,8.014019,24.575888, ,0.116394,0.757261,12.38,27.97,13197
1,2.86667, ,87.64,181.35,8.014056,24.575718, ,0.116396,0.757265,12.37,27.97,13196
1,2.88333, ,87.64,181.35,8.013923,24.57578, ,0.116388,0.757264,12.36,27.97,13196
1,2.9, ,87.72,181.52,8.013709,24.576011, ,0.116375,0.757258,12.38,27.96,13194
1,2.91667, ,87.64,181.35,8.013656,24.575888, ,0.116372,0.757261,12.37,27.97,13198
1,2.93333, ,87.64,181.35,8.013704,24.575826, ,0.116375,0.757263,12.37,27.97,13197
1,2.95, ,87.64,181.35,8.013612,24.576026, ,0.11637,0.757258,12.37,27.97,13199
1,2.96667, ,87.64,181.35,8.013679,24.575995, ,0.116374,0.757259,12.37,27.97,13195
1,2.98333, ,87.64,181.35,8.013704,24.575934, ,0.116375,0.75726,12.4,27.97,13198
Step Number: 2,,,,,,,,,,,,
Time Threshold: 240,,,,,,,,,,,,
O2 Threshold:   0,,,,,,,,,,,,
pH Threshold: 0.000,,,,,,,,,,,,
Flow Rate: 5000.000000,,,,,,,,,,,,
Light Level: 35.000000,,,,,,,,,,,,
Step No., Time(m), Total T(m), 02 percent sat., O2 umol/kg, ISFET pH, ISFET Temp,, pH raw (V), ISFET raw Temp (V), Ext. Battery (V), Phase O2, Amplitude O2
2,0, ,87.64,181.35,8.013959,24.575765, ,0.11639,0.757264,12.34,27.97,13199
2,0.01667, ,87.64,181.35,8.012922,24.576026, ,0.116329,0.757258,12.32,27.97,13199
2,0.03333, ,87.64,181.35,8.012816,24.575672, ,0.116322,0.757266,12.37,27.97,13198
2,0.05, ,87.64,181.35,8.012912,24.575765, ,0.116328,0.757264,12.35,27.97,13199
2,0.06667, ,87.64,181.35,8.013032,24.575826, ,0.116335,0.757263,12.29,27.97,13199
2,0.08333, ,87.56,181.18,8.013426,24.575826, ,0.116359,0.757263,12.29,27.98,13199
2,0.1, ,87.64,181.35,8.012884,24.576195, ,0.116327,0.757254,12.31,27.97,13198
2,0.11667, ,87.56,181.18,8.012915,24.576072, ,0.116328,0.757257,12.34,27.98,13198
2,0.13333, ,87.64,181.35,8.013255,24.575949, ,0.116349,0.75726,12.36,27.97,13197
2,0.15, ,87.72,181.52,8.013153,24.575857, ,0.116342,0.757262,12.36,27.96,13197
2,0.16667, ,87.64,181.35,8.01273,24.575841, ,0.116317,0.757262,12.33,27.97,13195
2,0.18333, ,87.81,181.69,8.012867,24.576057, ,0.116326,0.757257,12.32,27.95,13194
2,0.2, ,87.64,181.35,8.012957,24.576226, ,0.116331,0.757253,12.29,27.97,13194
2,0.21667, ,87.72,181.52,8.013503,24.57598, ,0.116363,0.757259,12.33,27.96,13195
2,0.23333, ,87.64,181.35,8.012859,24.576349, ,0.116325,0.757251,12.31,27.97,13194
2,0.25, ,87.72,181.52,8.012879,24.576103, ,0.116326,0.757256,12.32,27.96,13197
2,0.26667, ,87.72,181.52,8.012641,24.576272, ,0.116312,0.757252,12.33,27.96,13193
2,0.28333, ,87.72,181.52,8.013083,24.576365, ,0.116338,0.75725,12.33,27.96,13192
2,0.3, ,87.89,181.86,8.012625,24.576088, ,0.116311,0.757257,12.36,27.94,13193
2,0.31667, ,87.81,181.69,8.012314,24.576349, ,0.116293,0.757251,12.3,27.95,13192
2,0.33333, ,87.81,181.69,8.012749,24.576472, ,0.116319,0.757248,12.34,27.95,13191
2,0.35, ,87.72,181.52,8.012676,24.576442, ,0.116315,0.757248,12.32,27.96,13191
2,0.36667, ,87.8,181.68,8.012643,24.576826, ,0.116313,0.757239,12.3,27.95,13189
2,0.38333, ,87.8,181.68,8.01274,24.57678, ,0.116318,0.757241,12.31,27.95,13189
2,0.4, ,87.89,181.85,8.012431,24.576795, ,0.1163,0.75724,12.35,27.94,13188
2,0.41667, ,87.97,182.02,8.012715,24.576857, ,0.116317,0.757239,12.33,27.93,13186
2,0.43333, ,87.89,181.85,8.012657,24.577334, ,0.116314,0.757228,12.34,27.94,13186
2,0.45, ,87.89,181.85,8.012901,24.577103, ,0.116328,0.757233,12.32,27.94,13183
2,0.46667, ,87.89,181.85,8.01273,24.577319, ,0.116318,0.757228,12.32,27.94,13182
2,0.48333, ,87.89,181.85,8.013425,24.577442, ,0.116359,0.757225,12.3,27.94,13180
2,0.5, ,87.8,181.68,8.013563,24.577534, ,0.116367,0.757223,12.32,27.95,13177
2,0.51667, ,87.97,182.02,8.013353,24.577319, ,0.116355,0.757228,12.35,27.93,13177
2,0.53333, ,87.89,181.85,8.013165,24.577365, ,0.116344,0.757227,12.36,27.94,13174
2,0.55, ,87.97,182.02,8.012842,24.577626, ,0.116325,0.757221,12.32,27.93,13176
2,0.56667, ,88.05,182.19,8.012521,24.577688, ,0.116306,0.757219,12.31,27.92,13174
2,0.58333, ,87.97,182.02,8.013119,24.577842, ,0.116341,0.757216,12.3,27.93,13172
2,0.6, ,88.05,182.18,8.013152,24.578226, ,0.116343,0.757207,12.33,27.92,13171
2,0.61667, ,87.97,182.02,8.013516,24.578073, ,0.116365,0.75721,12.33,27.93,13169
2,0.63333, ,88.13,182.35,8.013068,24.578134, ,0.116338,0.757209,12.32,27.91,13167
2,0.65, ,88.05,182.18,8.013144,24.578473, ,0.116343,0.757201,12.29,27.92,13146
2,0.66667, ,87.97,182.01,8.012818,24.578365, ,0.116324,0.757204,12.3,27.93,13177
2,0.68333, ,88.13,182.35,8.013493,24.578703, ,0.116364,0.757196,12.31,27.91,13163
2,0.7, ,88.05,182.18,8.012943,24.578565, ,0.116331,0.757199,12.28,27.92,13160
2,0.71667, ,88.13,182.35,8.013107,24.57858, ,0.116341,0.757199,12.31,27.91,13159
2,0.73333, ,88.13,182.35,8.013225,24.57895, ,0.116348,0.75719,12.31,27.91,13156
2,0.75, ,88.21,182.52,8.013224,24.579011, ,0.116348,0.757189,12.29,27.9,13157
2,0.76667, ,88.21,182.52,8.013025,24.57895, ,0.116336,0.75719,12.31,27.9,13155
2,0.78333, ,88.21,182.52,8.012907,24.579288, ,0.11633,0.757182,12.31,27.9,13152
2,0.8, ,88.13,182.34,8.01306,24.579827, ,0.116339,0.75717,12.34,27.91,13152
2,0.81667, ,88.29,182.69,8.013475,24.579473, ,0.116363,0.757178,12.35,27.89,13149
2,0.83333, ,88.29,182.69,8.013727,24.579657, ,0.116378,0.757174,12.35,27.89,13145
2,0.85, ,88.38,182.86,8.013363,24.579796, ,0.116357,0.75717,12.34,27.88,13145
2,0.86667, ,88.29,182.68,8.013586,24.579919, ,0.11637,0.757168,12.29,27.89,13143
2,0.88333, ,88.37,182.85,8.013536,24.580134, ,0.116367,0.757163,12.3,27.88,13141
2,0.9, ,88.37,182.85,8.013595,24.580304, ,0.116371,0.757159,12.36,27.88,13141
2,0.91667, ,88.46,183.02,8.013206,24.580442, ,0.116348,0.757155,12.33,27.87,13138
2,0.93333, ,88.37,182.85,8.013448,24.580473, ,0.116362,0.757155,12.29,27.88,13138
2,0.95, ,88.46,183.02,8.013415,24.580811, ,0.11636,0.757147,12.32,27.87,13135
2,0.96667, ,88.46,183.02,8.01338,24.580658, ,0.116358,0.75715,12.3,27.87,13134
2,0.98333, ,88.54,183.19,8.013491,24.581119, ,0.116365,0.75714,12.29,27.86,13133
2,1, ,88.54,183.19,8.013599,24.581242, ,0.116371,0.757137,12.33,27.86,13129
2,1.01667, ,88.54,183.19,8.013611,24.581304, ,0.116372,0.757135,12.3,27.86,13127
2,1.03333, ,88.62,183.36,8.013985,24.581488, ,0.116394,0.757131,12.36,27.85,13125
2,1.05, ,88.54,183.19,8.014479,24.58175, ,0.116424,0.757125,12.32,27.86,13124
2,1.06667, ,88.54,183.18,8.01446,24.581858, ,0.116423,0.757123,12.34,27.86,13122
2,1.08333, ,88.54,183.18,8.014284,24.581904, ,0.116412,0.757121,12.31,27.86,13120
2,1.1, ,88.62,183.35,8.014166,24.582289, ,0.116405,0.757113,12.3,27.85,13118
2,1.11667, ,88.62,183.35,8.013692,24.582396, ,0.116377,0.75711,12.31,27.85,13114
2,1.13333, ,88.7,183.52,8.013533,24.582627, ,0.116368,0.757105,12.32,27.84,13113
2,1.15, ,88.78,183.69,8.01347,24.58292, ,0.116365,0.757098,12.29,27.83,13113
2,1.16667, ,88.78,183.69,8.013532,24.582766, ,0.116368,0.757101,12.32,27.83,13111
2,1.18333, ,88.87,183.86,8.013631,24.583197, ,0.116374,0.757091,12.34,27.82,13107
2,1.2, ,88.87,183.86,8.013607,24.583197, ,0.116373,0.757091,12.34,27.82,13107
2,1.21667, ,88.87,183.86,8.013817,24.583427, ,0.116385,0.757086,12.31,27.82,13104
2,1.23333, ,88.87,183.86,8.01448,24.583735, ,0.116425,0.757079,12.3,27.82,13100
2,1.25, ,89.03,184.2,8.014947,24.583704, ,0.116452,0.75708,12.3,27.8,13100
2,1.26667, ,88.95,184.03,8.014511,24.583735, ,0.116426,0.757079,12.3,27.81,13097
2,1.28333, ,88.95,184.03,8.01432,24.584089, ,0.116415,0.757071,12.32,27.81,13096
2,1.3, ,89.03,184.2,8.014083,24.584212, ,0.116401,0.757068,12.34,27.8,13093
2,1.31667, ,89.03,184.2,8.013816,24.584305, ,0.116386,0.757066,12.32,27.8,13091
2,1.33333, ,88.95,184.02,8.013934,24.584659, ,0.116393,0.757057,12.31,27.81,13089
2,1.35, ,89.03,184.19,8.014289,24.584889, ,0.116414,0.757052,12.29,27.8,13084
2,1.36667, ,89.11,184.36,8.014619,24.585243, ,0.116434,0.757044,12.31,27.79,13085
2,1.38333, ,89.11,184.36,8.014224,24.585474, ,0.11641,0.757038,12.31,27.79,13083
2,1.4, ,89.11,184.36,8.014516,24.585351, ,0.116428,0.757041,12.33,27.79,13073
2,1.41667, ,89.11,184.36,8.014834,24.58569, ,0.116446,0.757033,12.34,27.79,13078
