1,0.75, ,94.51,197.07,8.03285,24.120299, ,0.117282,0.767909,12.58,27.24,14521
1,0.76667, ,94.69,197.45,8.032615,24.12004, ,0.117268,0.767915,12.57,27.22,14522
1,0.78333, ,94.6,197.26,8.032686,24.119614, ,0.117272,0.767925,12.56,27.23,14521
1,0.8, ,94.6,197.26,8.032658,24.11934, ,0.11727,0.767931,12.56,27.23,14521
1,0.81667, ,94.51,197.08,8.031813,24.118899, ,0.11722,0.767941,12.56,27.24,14520
1,0.83333, ,94.51,197.08,8.032124,24.118625, ,0.117238,0.767948,12.59,27.24,14517
1,0.85, ,94.6,197.27,8.032219,24.118107, ,0.117243,0.76796,12.58,27.23,14517
1,0.86667, ,94.61,197.27,8.032424,24.117575, ,0.117255,0.767973,12.59,27.23,14516
1,0.88333, ,94.7,197.46,8.032754,24.11724, ,0.117274,0.76798,12.58,27.22,14517
1,0.9, ,94.61,197.28,8.032618,24.116859, ,0.117266,0.767989,12.56,27.23,14514
1,0.91667, ,94.61,197.28,8.03237,24.116753, ,0.117252,0.767992,12.59,27.23,14515
1,0.93333, ,94.7,197.47,8.032587,24.116129, ,0.117264,0.768007,12.6,27.22,14514
1,0.95, ,94.7,197.47,8.032203,24.115733, ,0.117241,0.768016,12.55,27.22,14513
1,0.96667, ,94.7,197.47,8.031926,24.11549, ,0.117225,0.768022,12.58,27.22,14511
1,0.98333, ,94.7,197.48,8.032098,24.115261, ,0.117235,0.768027,12.57,27.22,14513
1,1, ,94.7,197.48,8.031954,24.114988, ,0.117226,0.768033,12.57,27.22,14516
1,1.01667, ,94.7,197.48,8.032097,24.114607, ,0.117234,0.768042,12.59,27.22,14517
1,1.03333, ,94.52,197.11,8.031184,24.114303, ,0.11718,0.768049,12.58,27.24,14511
1,1.05, ,94.7,197.48,8.031145,24.113861, ,0.117178,0.76806,12.58,27.22,14511
1,1.06667, ,94.7,197.49,8.031191,24.113496, ,0.11718,0.768068,12.58,27.22,14509
1,1.08333, ,94.79,197.68,8.032037,24.113131, ,0.11723,0.768077,12.56,27.21,14511
1,1.1, ,94.79,197.68,8.031809,24.112735, ,0.117216,0.768086,12.56,27.21,14508
1,1.11667, ,94.88,197.87,8.031938,24.112537, ,0.117224,0.768091,12.6,27.2,14508
1,1.13333, ,94.88,197.87,8.032506,24.112111, ,0.117257,0.768101,12.59,27.2,14508
1,1.15, ,94.79,197.68,8.031368,24.111868, ,0.11719,0.768107,12.56,27.21,14508
1,1.16667, ,94.7,197.5,8.031994,24.111685, ,0.117227,0.768111,12.56,27.22,14508
1,1.18333, ,94.79,197.69,8.031487,24.11135, ,0.117197,0.768119,12.6,27.21,14504
1,1.2, ,94.79,197.69,8.031419,24.110787, ,0.117193,0.768132,12.59,27.21,14507
1,1.21667, ,94.7,197.5,8.031668,24.110742, ,0.117207,0.768133,12.56,27.22,14503
1,1.23333, ,94.79,197.69,8.031586,24.110437, ,0.117202,0.76814,12.59,27.21,14500
1,1.25, ,94.88,197.88,8.031315,24.11024, ,0.117186,0.768145,12.58,27.2,14499
1,1.26667, ,94.8,197.7,8.03171,24.110103, ,0.117209,0.768148,12.58,27.21,14499
1,1.28333, ,94.71,197.51,8.032165,24.109403, ,0.117236,0.768165,12.56,27.22,14501
1,1.3, ,94.8,197.7,8.031743,24.109038, ,0.117211,0.768173,12.58,27.21,14495
1,1.31667, ,94.89,197.89,8.032405,24.108916, ,0.11725,0.768176,12.57,27.2,14497
1,1.33333, ,94.89,197.89,8.031788,24.108779, ,0.117213,0.768179,12.57,27.2,14497
1,1.35, ,94.8,197.71,8.031648,24.108125, ,0.117205,0.768195,12.59,27.21,14497
1,1.36667, ,94.89,197.89,8.031639,24.108414, ,0.117204,0.768188,12.55,27.2,14496
1,1.38333, ,94.89,197.9,8.031333,24.108033, ,0.117186,0.768197,12.56,27.2,14497
1,1.4, ,94.89,197.9,8.031325,24.107592, ,0.117185,0.768207,12.57,27.2,14497
1,1.41667, ,94.89,197.9,8.031411,24.10744, ,0.11719,0.768211,12.58,27.2,14495
1,1.43333, ,94.89,197.9,8.031636,24.107318, ,0.117204,0.768214,12.57,27.2,14494
1,1.45, ,94.8,197.72,8.031252,24.106892, ,0.117181,0.768224,12.56,27.21,14496
1,1.46667, ,94.98,198.09,8.031255,24.106573, ,0.117181,0.768231,12.56,27.19,14495
1,1.48333, ,94.8,197.72,8.030681,24.106268, ,0.117147,0.768238,12.58,27.21,14495
1,1.5, ,94.89,197.91,8.030652,24.106086, ,0.117145,0.768243,12.57,27.2,14495
1,1.51667, ,94.98,198.1,8.031201,24.10569, ,0.117177,0.768252,12.57,27.19,14493
1,1.53333, ,94.89,197.91,8.031395,24.105766, ,0.117189,0.76825,12.57,27.2,14492
1,1.55, ,94.89,197.91,8.03096,24.105492, ,0.117163,0.768257,12.58,27.2,14493
1,1.56667, ,94.98,198.1,8.031301,24.105416, ,0.117183,0.768258,12.57,27.19,14493
1,1.58333, ,94.8,197.73,8.030763,24.105218, ,0.117151,0.768263,12.57,27.21,14492
1,1.6, ,94.89,197.91,8.031036,24.105112, ,0.117167,0.768265,12.56,27.2,14492
1,1.61667, ,94.98,198.1,8.03082,24.104914, ,0.117154,0.76827,12.59,27.19,14492
1,1.63333, ,95.07,198.29,8.031076,24.104686, ,0.117169,0.768275,12.58,27.18,14491
1,1.65, ,94.89,197.92,8.031232,24.104138, ,0.117178,0.768288,12.59,27.2,14489
1,1.66667, ,94.98,198.11,8.030795,24.104214, ,0.117152,0.768287,12.57,27.19,14492
1,1.68333, ,94.98,198.11,8.031072,24.103697, ,0.117169,0.768299,12.56,27.19,14490
1,1.7, ,94.98,198.11,8.030398,24.103803, ,0.117129,0.768296,12.57,27.19,14489
1,1.71667, ,94.98,198.11,8.030486,24.103484, ,0.117134,0.768304,12.57,27.19,14491
1,1.73333, ,94.98,198.11,8.029863,24.103286, ,0.117097,0.768308,12.56,27.19,14491
1,1.75, ,94.89,197.93,8.029864,24.103134, ,0.117097,0.768312,12.56,27.2,14489
1,1.76667, ,94.99,198.12,8.029902,24.102982, ,0.117099,0.768316,12.58,27.19,14488
1,1.78333, ,94.99,198.12,8.030479,24.102815, ,0.117133,0.768319,12.57,27.19,14489
1,1.8, ,94.99,198.12,8.030602,24.102662, ,0.11714,0.768323,12.58,27.19,14489
1,1.81667, ,94.99,198.12,8.030348,24.102556, ,0.117125,0.768326,12.57,27.19,14490
1,1.83333, ,94.9,197.93,8.030004,24.102434, ,0.117105,0.768328,12.56,27.2,14490
1,1.85, ,94.99,198.12,8.030116,24.102084, ,0.117111,0.768337,12.58,27.19,14489
1,1.86667, ,94.99,198.12,8.030341,24.101993, ,0.117125,0.768339,12.56,27.19,14484
1,1.88333, ,94.9,197.93,8.029874,24.101947, ,0.117097,0.76834,12.57,27.2,14486
1,1.9, ,94.9,197.94,8.029604,24.101628, ,0.117081,0.768347,12.57,27.2,14487
1,1.91667, ,94.99,198.12,8.02978,24.101643, ,0.117091,0.768347,12.58,27.19,14487
1,1.93333, ,94.99,198.13,8.029414,24.101187, ,0.117069,0.768358,12.56,27.19,14487
1,1.95, ,94.99,198.13,8.029075,24.101095, ,0.117049,0.76836,12.57,27.19,14486
1,1.96667, ,95.08,198.31,8.028771,24.101141, ,0.117032,0.768359,12.57,27.18,14487
1,1.98333, ,94.99,198.13,8.028608,24.101095, ,0.117022,0.76836,12.57,27.19,14486
1,2, ,94.99,198.13,8.028553,24.101095, ,0.117019,0.76836,12.59,27.19,14486
1,2.01667, ,94.9,197.94,8.02867,24.100974, ,0.117025,0.768363,12.58,27.2,14484
1,2.03333, ,95.17,198.5,8.028859,24.100791, ,0.117037,0.768367,12.57,27.17,14481
1,2.05, ,94.99,198.13,8.028914,24.100715, ,0.11704,0.768369,12.57,27.19,14480
1,2.05, ,95.08,198.32,8.028916,24.100563, ,0.11704,0.768372,12.58,27.18,14481
1,2.06667, ,95.08,198.32,8.028869,24.100304, ,0.117037,0.768378,12.56,27.18,14482
1,2.08333, ,95.17,198.51,8.029207,24.100487, ,0.117057,0.768374,12.56,27.17,14482
1,2.1, ,94.99,198.13,8.029276,24.100228, ,0.117061,0.76838,12.57,27.19,14480
1,2.11667, ,95.08,198.32,8.029472,24.09997, ,0.117072,0.768386,12.57,27.18,14481
1,2.13333, ,95.08,198.32,8.029816,24.100228, ,0.117093,0.76838,12.57,27.18,14480
1,2.15, ,95.08,198.32,8.03014,24.099939, ,0.117112,0.768387,12.56,27.18,14482
1,2.16667, ,95.08,198.32,8.030126,24.100091, ,0.117111,0.768384,12.57,27.18,14482
1,2.18333, ,94.99,198.14,8.029533,24.099954, ,0.117076,0.768387,12.57,27.19,14481
1,2.2, ,94.99,198.14,8.029214,24.099711, ,0.117057,0.768392,12.57,27.19,14481
1,2.21667, ,95.17,198.51,8.029717,24.099681, ,0.117087,0.768393,12.56,27.17,14481
1,2.23333, ,95.08,198.32,8.029813,24.099787, ,0.117092,0.768391,12.56,27.18,14480
1,2.25, ,95.08,198.32,8.029475,24.09962, ,0.117072,0.768395,12.57,27.18,14481
1,2.26667, ,94.99,198.14,8.029672,24.099255, ,0.117084,0.768403,12.58,27.19,14481
1,2.28333, ,95.08,198.33,8.029249,24.099133, ,0.117059,0.768406,12.57,27.18,14480
1,2.3, ,95.08,198.33,8.029279,24.099133, ,0.117061,0.768406,12.57,27.18,14482
1,2.31667, ,95.17,198.52,8.029382,24.099148, ,0.117067,0.768406,12.56,27.17,14480
1,2.33333, ,94.99,198.14,8.029571,24.099026, ,0.117078,0.768409,12.56,27.19,14480
1,2.35, ,95.17,198.52,8.02934,24.099072, ,0.117064,0.768407,12.59,27.17,14480
1,2.36667, ,95.08,198.33,8.02968,24.099011, ,0.117084,0.768409,12.58,27.18,14480
1,2.38333, ,95.08,198.33,8.030038,24.098996, ,0.117105,0.768409,12.59,27.18,14481
1,2.4, ,95.17,198.52,8.029967,24.098768, ,0.117101,0.768415,12.58,27.17,14480
1,2.41667, ,95.08,198.33,8.029714,24.098631, ,0.117086,0.768418,12.56,27.18,14478
1,2.43333, ,94.99,198.14,8.029227,24.098798, ,0.117057,0.768414,12.56,27.19,14478
1,2.45, ,95.08,198.33,8.02921,24.098737, ,0.117056,0.768415,12.58,27.18,14480
1,2.46667, ,95.08,198.33,8.029253,24.098616, ,0.117059,0.768418,12.55,27.18,14481
1,2.48333, ,95.08,198.33,8.029459,24.098707, ,0.117071,0.768416,12.56,27.18,14479
1,2.5, ,94.99,198.14,8.029337,24.098783, ,0.117064,0.768414,12.57,27.19,14481
1,2.51667, ,94.99,198.14,8.029594,24.098494, ,0.117079,0.768421,12.56,27.19,14479
1,2.53333, ,95.17,198.52,8.029598,24.098707, ,0.117079,0.768416,12.57,27.17,14479
1,2.55, ,95.08,198.33,8.029424,24.098479, ,0.117069,0.768421,12.57,27.18,14480
1,2.56667, ,95.17,198.52,8.029219,24.098403, ,0.117057,0.768423,12.58,27.17,14479
1,2.58333, ,95.08,198.33,8.02875,24.098616, ,0.117029,0.768418,12.56,27.18,14480
1,2.6, ,95.08,198.33,8.029223,24.098601, ,0.117057,0.768419,12.59,27.18,14480
1,2.61667, ,95.08,198.33,8.029178,24.098205, ,0.117054,0.768428,12.56,27.18,14481
1,2.63333, ,95.08,198.33,8.029297,24.098494, ,0.117061,0.768421,12.57,27.18,14480
1,2.65, ,95.08,198.33,8.028719,24.098722, ,0.117027,0.768416,12.56,27.18,14479
1,2.66667, ,95.08,198.33,8.028976,24.098388, ,0.117042,0.768424,12.58,27.18,14480
1,2.68333, ,95.08,198.33,8.028714,24.09854, ,0.117027,0.76842,12.58,27.18,14480
1,2.7, ,94.99,198.15,8.028662,24.098235, ,0.117024,0.768427,12.58,27.19,14478
1,2.71667, ,95.17,198.52,8.028474,24.098251, ,0.117013,0.768427,12.56,27.17,14478
1,2.73333, ,94.99,198.15,8.02814,24.098327, ,0.116993,0.768425,12.55,27.19,14477
1,2.75, ,95.08,198.33,8.028412,24.098433, ,0.117009,0.768422,12.57,27.18,14479
1,2.76667, ,95.17,198.52,8.028352,24.098342, ,0.117005,0.768425,12.56,27.17,14479
1,2.78333, ,95.08,198.33,8.028382,24.098388, ,0.117007,0.768424,12.55,27.18,14481
1,2.8, ,95.08,198.33,8.02883,24.098464, ,0.117034,0.768422,12.58,27.18,14479
1,2.81667, ,95.26,198.71,8.028471,24.098616, ,0.117013,0.768418,12.57,27.16,14480
1,2.83333, ,95.26,198.71,8.028915,24.098464, ,0.117039,0.768422,12.58,27.16,14479
1,2.85, ,94.99,198.14,8.028386,24.098601, ,0.117008,0.768419,12.57,27.19,14480
1,2.86667, ,95.17,198.52,8.028736,24.09889, ,0.117028,0.768412,12.58,27.17,14478
1,2.88333, ,95.08,198.33,8.028695,24.098677, ,0.117026,0.768417,12.56,27.18,14479
1,2.9, ,95.08,198.33,8.028418,24.098464, ,0.117009,0.768422,12.56,27.18,14479
1,2.91667, ,95.08,198.33,8.02844,24.098646, ,0.117011,0.768417,12.56,27.18,14480
1,2.93333, ,95.17,198.52,8.028664,24.098692, ,0.117024,0.768416,12.57,27.17,14478
1,2.95, ,95.08,198.33,8.028713,24.098646, ,0.117027,0.768417,12.57,27.18,14478
1,2.96667, ,95.17,198.52,8.028427,24.098844, ,0.11701,0.768413,12.55,27.17,14479
1,2.98333, ,95.08,198.33,8.02884,24.098783, ,0.117034,0.768414,12.57,27.18,14479
Step Number: 2,,,,,,,,,,,,
Time Threshold: 180,,,,,,,,,,,,
O2 Threshold:   0,,,,,,,,,,,,
pH Threshold: 0.000,,,,,,,,,,,,
Flow Rate: 5000.000000,,,,,,,,,,,,
Light Level: 35.000000,,,,,,,,,,,,
Step No., Time(m), Total T(m), 02 percent sat., O2 umol/kg, ISFET pH, ISFET Temp,, pH raw (V), ISFET raw Temp (V), Ext. Battery (V), Phase O2, Amplitude O2
2,0, ,95.17,198.52,8.028372,24.098874, ,0.117007,0.768412,12.52,27.17,14478
2,0.01667, ,95.08,198.33,8.027177,24.098935, ,0.116936,0.768411,12.53,27.18,14477
2,0.03333, ,95.08,198.33,8.026191,24.098646, ,0.116878,0.768417,12.54,27.18,14478
2,0.05, ,95.08,198.33,8.02608,24.098829, ,0.116872,0.768413,12.5,27.18,14479
2,0.06667, ,95.26,198.7,8.026576,24.098996, ,0.116901,0.768409,12.52,27.16,14477
2,0.08333, ,95.17,198.52,8.026389,24.09889, ,0.11689,0.768412,12.51,27.17,14477
2,0.1, ,95.17,198.51,8.025998,24.09927, ,0.116867,0.768403,12.49,27.17,14477
2,0.11667, ,95.17,198.51,8.026095,24.099255, ,0.116873,0.768403,12.51,27.17,14479
2,0.13333, ,95.26,198.7,8.025978,24.099498, ,0.116866,0.768397,12.54,27.16,14476
2,0.15, ,95.26,198.7,8.02561,24.09927, ,0.116844,0.768403,12.56,27.16,14475
2,0.16667, ,95.17,198.51,8.025486,24.099605, ,0.116837,0.768395,12.5,27.17,14479
2,0.18333, ,95.35,198.89,8.025523,24.099498, ,0.116839,0.768397,12.48,27.15,14474
2,0.2, ,95.17,198.51,8.025424,24.099681, ,0.116833,0.768393,12.48,27.17,14473
2,0.21667, ,95.17,198.51,8.025577,24.099605, ,0.116842,0.768395,12.5,27.17,14473
2,0.23333, ,95.17,198.51,8.025805,24.099818, ,0.116856,0.76839,12.53,27.17,14470
2,0.25, ,95.17,198.51,8.026244,24.099544, ,0.116882,0.768396,12.51,27.17,14472
2,0.26667, ,95.17,198.51,8.025737,24.099985, ,0.116852,0.768386,12.54,27.17,14471
2,0.28333, ,95.26,198.7,8.025579,24.100061, ,0.116843,0.768384,12.49,27.16,14472
2,0.3, ,95.26,198.7,8.02588,24.100274, ,0.116861,0.768379,12.48,27.16,14471
2,0.31667, ,95.35,198.88,8.026158,24.100456, ,0.116877,0.768375,12.5,27.15,14469
2,0.33333, ,95.26,198.69,8.025659,24.100578, ,0.116848,0.768372,12.51,27.16,14465
2,0.35, ,95.26,198.7,8.025824,24.100456, ,0.116857,0.768375,12.51,27.16,14461
2,0.36667, ,95.26,198.69,8.026091,24.100472, ,0.116873,0.768375,12.51,27.16,14462
2,0.38333, ,95.26,198.69,8.025391,24.100746, ,0.116832,0.768368,12.53,27.16,14462
2,0.4, ,95.26,198.69,8.025124,24.100837, ,0.116816,0.768366,12.52,27.16,14462
2,0.41667, ,95.44,199.07,8.024983,24.100989, ,0.116808,0.768362,12.55,27.14,14460
2,0.43333, ,95.35,198.88,8.024963,24.101232, ,0.116807,0.768357,12.54,27.15,14461
2,0.45, ,95.26,198.69,8.024803,24.101445, ,0.116798,0.768352,12.5,27.16,14458
2,0.46667, ,95.44,199.06,8.024839,24.101567, ,0.1168,0.768349,12.5,27.14,14460
2,0.48333, ,95.44,199.07,8.025022,24.101445, ,0.116811,0.768352,12.49,27.14,14456
2,0.5, ,95.35,198.88,8.024723,24.101613, ,0.116793,0.768348,12.51,27.15,14455
2,0.51667, ,95.53,199.25,8.024642,24.101856, ,0.116788,0.768342,12.5,27.13,14456
2,0.53333, ,95.44,199.06,8.024895,24.102084, ,0.116803,0.768337,12.53,27.14,14454
2,0.55, ,95.53,199.25,8.025082,24.102221, ,0.116814,0.768333,12.56,27.13,14456
2,0.56667, ,95.44,199.06,8.025715,24.102586, ,0.116852,0.768325,12.51,27.14,14454
2,0.58333, ,95.53,199.25,8.025788,24.102647, ,0.116856,0.768323,12.49,27.13,14452
2,0.6, ,95.53,199.25,8.02637,24.102586, ,0.116891,0.768325,12.51,27.13,14450
2,0.61667, ,95.53,199.24,8.026217,24.102845, ,0.116882,0.768319,12.5,27.13,14448
2,0.63333, ,95.53,199.24,8.025704,24.103286, ,0.116852,0.768308,12.55,27.13,14448
2,0.65, ,95.53,199.24,8.025982,24.103362, ,0.116868,0.768307,12.54,27.13,14447
2,0.66667, ,95.53,199.24,8.025763,24.103454, ,0.116855,0.768304,12.5,27.13,14447
2,0.68333, ,95.62,199.43,8.025574,24.103545, ,0.116844,0.768302,12.48,27.12,14446
2,0.7, ,95.62,199.43,8.025544,24.103514, ,0.116842,0.768303,12.51,27.12,14445
2,0.71667, ,95.61,199.43,8.025805,24.104153, ,0.116858,0.768288,12.48,27.12,14441
2,0.73333, ,95.61,199.43,8.025411,24.104199, ,0.116835,0.768287,12.52,27.12,14440
2,0.75, ,95.71,199.61,8.025118,24.104397, ,0.116818,0.768282,12.53,27.11,14440
2,0.76667, ,95.7,199.61,8.025607,24.10464, ,0.116847,0.768277,12.48,27.11,14439
2,0.78333, ,95.61,199.42,8.025513,24.105036, ,0.116841,0.768267,12.49,27.12,14439
2,0.8, ,95.7,199.61,8.025003,24.105173, ,0.116811,0.768264,12.5,27.11,14435
2,0.81667, ,95.7,199.61,8.025713,24.105112, ,0.116853,0.768265,12.47,27.11,14433
2,0.83333, ,95.52,199.23,8.026043,24.105462, ,0.116873,0.768257,12.52,27.13,14433
2,0.85, ,95.79,199.79,8.025248,24.105553, ,0.116826,0.768255,12.53,27.1,14429
2,0.86667, ,95.79,199.79,8.02556,24.105979, ,0.116845,0.768245,12.5,27.1,14430
2,0.88333, ,95.79,199.79,8.025898,24.106131, ,0.116865,0.768242,12.5,27.1,14429
2,0.9, ,95.88,199.98,8.024763,24.106284, ,0.116798,0.768238,12.55,27.09,14429
2,0.91667, ,95.88,199.98,8.024925,24.106527, ,0.116807,0.768232,12.51,27.09,14427
2,0.93333, ,95.79,199.79,8.025232,24.106755, ,0.116826,0.768227,12.55,27.1,14425
2,0.95, ,95.79,199.79,8.02571,24.106846, ,0.116854,0.768225,12.49,27.1,14422
2,0.96667, ,95.79,199.78,8.025296,24.10709, ,0.11683,0.768219,12.48,27.1,14422
2,0.98333, ,95.88,199.97,8.026106,24.107349, ,0.116877,0.768213,12.51,27.09,14420
2,1, ,95.88,199.97,8.025818,24.10779, ,0.116861,0.768203,12.5,27.09,14421
2,1.01667, ,95.97,200.16,8.025634,24.108018, ,0.11685,0.768197,12.51,27.08,14419
2,1.03333, ,95.97,200.16,8.025129,24.10817, ,0.11682,0.768194,12.49,27.08,14417
2,1.05, ,95.88,199.97,8.025503,24.108475, ,0.116842,0.768186,12.53,27.09,14415
2,1.06667, ,95.97,200.15,8.026121,24.108551, ,0.116879,0.768185,12.49,27.08,14413
2,1.08333, ,96.06,200.35,8.026654,24.108505, ,0.11691,0.768186,12.5,27.07,14413
2,1.1, ,96.06,200.34,8.026035,24.109327, ,0.116874,0.768166,12.48,27.07,14410
2,1.11667, ,96.06,200.34,8.026137,24.109433, ,0.11688,0.768164,12.5,27.07,14409
2,1.13333, ,96.06,200.34,8.0261,24.109524, ,0.116878,0.768162,12.49,27.07,14409
2,1.15, ,96.06,200.33,8.025742,24.110301, ,0.116857,0.768144,12.52,27.07,14414
2,1.16667, ,96.06,200.33,8.025003,24.11027, ,0.116814,0.768144,12.48,27.07,14411
2,1.18333, ,95.97,200.14,8.024866,24.11062, ,0.116806,0.768136,12.5,27.08,14405
2,1.2, ,96.06,200.33,8.024748,24.110985, ,0.116799,0.768127,12.48,27.07,14429
2,1.21667, ,96.15,200.52,8.025087,24.111016, ,0.116819,0.768127,12.49,27.06,14420
2,1.23333, ,96.33,200.9,8.025291,24.11132, ,0.116831,0.76812,12.51,27.04,14451
2,1.25, ,96.15,200.51,8.025549,24.111624, ,0.116847,0.768112,12.5,27.06,14477
2,1.26667, ,96.15,200.51,8.025645,24.111822, ,0.116852,0.768108,12.5,27.06,14443
2,1.28333, ,96.24,200.7,8.026201,24.111974, ,0.116885,0.768104,12.53,27.05,14443
2,1.3, ,96.33,200.89,8.02604,24.112431, ,0.116876,0.768093,12.53,27.04,14439
2,1.31667, ,96.15,200.51,8.026305,24.112598, ,0.116892,0.76809,12.52,27.06,14439
2,1.33333, ,96.42,201.08,8.025418,24.112842, ,0.11684,0.768084,12.48,27.03,14436
2,1.35, ,96.24,200.69,8.026051,24.113237, ,0.116877,0.768075,12.5,27.05,14435
2,1.36667, ,96.42,201.07,8.026,24.113527, ,0.116874,0.768068,12.5,27.03,14434
2,1.38333, ,96.33,200.88,8.026458,24.113877, ,0.116901,0.768059,12.48,27.04,14433
2,1.4, ,96.33,200.88,8.02608,24.114181, ,0.116879,0.768052,12.51,27.04,14430
2,1.41667, ,96.33,200.88,8.026206,24.114364, ,0.116887,0.768048,12.54,27.04,14430
