1,0.51667, ,87.49,181.05,8.01549,24.570026, ,0.116478,0.757398,12.68,27.99,13324
1,0.53333, ,87.49,181.05,8.0154,24.569888, ,0.116472,0.757401,12.66,27.99,13323
1,0.55, ,87.49,181.05,8.015216,24.569534, ,0.116461,0.757409,12.65,27.99,13327
1,0.56667, ,87.49,181.05,8.014695,24.569518, ,0.11643,0.757409,12.66,27.99,13326
1,0.58333, ,87.49,181.06,8.014627,24.568903, ,0.116426,0.757424,12.65,27.99,13326
1,0.6, ,87.49,181.06,8.014418,24.568657, ,0.116414,0.757429,12.65,27.99,13324
1,0.61667, ,87.57,181.23,8.014124,24.568349, ,0.116396,0.757437,12.67,27.98,13324
1,0.63333, ,87.49,181.06,8.013966,24.567642, ,0.116386,0.757453,12.66,27.99,13323
1,0.65, ,87.49,181.06,8.014406,24.567842, ,0.116413,0.757448,12.65,27.99,13324
1,0.66667, ,87.49,181.06,8.014543,24.567365, ,0.11642,0.757459,12.64,27.99,13326
1,0.68333, ,87.49,181.07,8.014836,24.567088, ,0.116438,0.757466,12.65,27.99,13325
1,0.7, ,87.33,180.73,8.014869,24.566811, ,0.116439,0.757472,12.66,28.01,13323
1,0.71667, ,87.49,181.07,8.015018,24.566319, ,0.116448,0.757484,12.66,27.99,13323
1,0.73333, ,87.41,180.9,8.014718,24.566057, ,0.11643,0.75749,12.68,28,13325
1,0.75, ,87.57,181.24,8.014241,24.565857, ,0.116402,0.757494,12.65,27.98,13324
1,0.76667, ,87.41,180.91,8.01456,24.565411, ,0.11642,0.757505,12.65,28,13325
1,0.78333, ,87.58,181.25,8.014737,24.565196, ,0.116431,0.75751,12.66,27.98,13325
1,0.8, ,87.49,181.08,8.015248,24.564857, ,0.116461,0.757518,12.67,27.99,13325
1,0.81667, ,87.49,181.08,8.015151,24.564934, ,0.116455,0.757516,12.66,27.99,13326
1,0.83333, ,87.5,181.08,8.014569,24.564304, ,0.11642,0.757531,12.66,27.99,13324
1,0.85, ,87.5,181.08,8.01514,24.563981, ,0.116454,0.757538,12.65,27.99,13323
1,0.86667, ,87.41,180.92,8.015137,24.563673, ,0.116454,0.757545,12.65,28,13324
1,0.88333, ,87.5,181.09,8.015073,24.563396, ,0.11645,0.757552,12.67,27.99,13325
1,0.9, ,87.58,181.26,8.015499,24.563089, ,0.116475,0.757559,12.67,27.98,13322
1,0.91667, ,87.5,181.09,8.015144,24.562812, ,0.116454,0.757565,12.65,27.99,13325
1,0.93333, ,87.5,181.09,8.015013,24.56255, ,0.116446,0.757571,12.65,27.99,13322
1,0.95, ,87.58,181.26,8.014809,24.562304, ,0.116434,0.757577,12.65,27.98,13323
1,0.96667, ,87.5,181.1,8.015091,24.561874, ,0.11645,0.757587,12.65,27.99,13322
1,0.98333, ,87.58,181.27,8.015227,24.56152, ,0.116458,0.757595,12.67,27.98,13323
1,1, ,87.58,181.27,8.014934,24.561166, ,0.11644,0.757604,12.68,27.98,13323
1,1.01667, ,87.58,181.27,8.014331,24.560874, ,0.116405,0.75761,12.64,27.98,13323
1,1.03333, ,87.42,180.94,8.014624,24.560597, ,0.116422,0.757617,12.66,28,13323
1,1.05, ,87.42,180.94,8.014903,24.56052, ,0.116438,0.757619,12.69,28,13323
1,1.06667, ,87.58,181.28,8.014811,24.559936, ,0.116433,0.757632,12.64,27.98,13323
1,1.08333, ,87.42,180.94,8.014901,24.559997, ,0.116438,0.757631,12.65,28,13324
1,1.1, ,87.42,180.94,8.014834,24.559259, ,0.116434,0.757648,12.65,28,13323
1,1.11667, ,87.5,181.11,8.014617,24.559243, ,0.116421,0.757648,12.66,27.99,13324
1,1.13333, ,87.58,181.28,8.014613,24.558921, ,0.11642,0.757656,12.67,27.98,13323
1,1.15, ,87.5,181.11,8.014929,24.558767, ,0.116439,0.757659,12.65,27.99,13322
1,1.16667, ,87.59,181.29,8.01465,24.558182, ,0.116422,0.757673,12.66,27.98,13322
1,1.18333, ,87.59,181.29,8.014288,24.557998, ,0.116401,0.757677,12.66,27.98,13324
1,1.2, ,87.59,181.29,8.014144,24.557859, ,0.116392,0.75768,12.65,27.98,13323
1,1.21667, ,87.5,181.12,8.01351,24.557567, ,0.116355,0.757687,12.66,27.99,13322
1,1.23333, ,87.59,181.29,8.013174,24.557198, ,0.116335,0.757696,12.66,27.98,13322
1,1.25, ,87.51,181.13,8.01316,24.556752, ,0.116333,0.757706,12.66,27.99,13324
1,1.26667, ,87.51,181.13,8.01321,24.556614, ,0.116336,0.757709,12.67,27.99,13324
1,1.28333, ,87.67,181.47,8.013177,24.556183, ,0.116334,0.757719,12.67,27.97,13323
1,1.3, ,87.51,181.13,8.01333,24.555937, ,0.116343,0.757725,12.67,27.99,13324
1,1.31667, ,87.67,181.47,8.013307,24.555829, ,0.116342,0.757728,12.65,27.97,13321
1,1.33333, ,87.51,181.13,8.013297,24.555614, ,0.116341,0.757733,12.66,27.99,13325
1,1.35, ,87.51,181.14,8.013464,24.555091, ,0.116351,0.757745,12.65,27.99,13323
1,1.36667, ,87.51,181.14,8.013316,24.554784, ,0.116342,0.757752,12.65,27.99,13322
1,1.38333, ,87.51,181.14,8.013481,24.554584, ,0.116351,0.757757,12.67,27.99,13323
1,1.4, ,87.51,181.14,8.01333,24.554538, ,0.116342,0.757758,12.66,27.99,13323
1,1.41667, ,87.59,181.31,8.012933,24.554245, ,0.116319,0.757764,12.66,27.98,13323
1,1.43333, ,87.43,180.97,8.012862,24.554015, ,0.116315,0.75777,12.67,28,13322
1,1.45, ,87.51,181.14,8.012586,24.553692, ,0.116298,0.757777,12.65,27.99,13324
1,1.46667, ,87.59,181.31,8.012468,24.553338, ,0.116291,0.757786,12.66,27.98,13323
1,1.48333, ,87.59,181.32,8.01239,24.55323, ,0.116286,0.757788,12.66,27.98,13325
1,1.5, ,87.51,181.15,8.012338,24.552877, ,0.116283,0.757796,12.65,27.99,13323
1,1.51667, ,87.43,180.98,8.012377,24.552554, ,0.116285,0.757804,12.66,28,13323
1,1.53333, ,87.59,181.32,8.012489,24.552231, ,0.116292,0.757811,12.66,27.98,13324
1,1.55, ,87.59,181.32,8.012509,24.55197, ,0.116293,0.757817,12.68,27.98,13324
1,1.56667, ,87.59,181.32,8.012473,24.551985, ,0.116291,0.757817,12.67,27.98,13326
1,1.58333, ,87.43,180.99,8.013088,24.5516, ,0.116327,0.757826,12.66,28,13325
1,1.6, ,87.43,180.99,8.013688,24.551462, ,0.116362,0.757829,12.66,28,13324
1,1.61667, ,87.59,181.33,8.013491,24.55117, ,0.11635,0.757836,12.65,27.98,13325
1,1.63333, ,87.59,181.33,8.013505,24.550924, ,0.116351,0.757842,12.64,27.98,13324
1,1.65, ,87.51,181.16,8.013841,24.550586, ,0.116371,0.75785,12.65,27.99,13325
1,1.66667, ,87.51,181.16,8.014387,24.550401, ,0.116403,0.757854,12.66,27.99,13324
1,1.68333, ,87.51,181.16,8.013443,24.550401, ,0.116347,0.757854,12.66,27.99,13322
1,1.7, ,87.51,181.17,8.013718,24.550063, ,0.116363,0.757862,12.64,27.99,13324
1,1.71667, ,87.52,181.17,8.013666,24.549801, ,0.11636,0.757868,12.66,27.99,13324
1,1.73333, ,87.43,181,8.013874,24.549479, ,0.116372,0.757875,12.67,28,13324
1,1.75, ,87.6,181.34,8.01341,24.549202, ,0.116345,0.757882,12.66,27.98,13324
1,1.76667, ,87.6,181.34,8.01356,24.54934, ,0.116354,0.757879,12.67,27.98,13323
1,1.78333, ,87.52,181.17,8.013369,24.549002, ,0.116342,0.757886,12.66,27.99,13324
1,1.8, ,87.52,181.17,8.013601,24.548833, ,0.116356,0.75789,12.66,27.99,13323
1,1.81667, ,87.6,181.34,8.013744,24.548418, ,0.116364,0.7579,12.66,27.98,13323
1,1.83333, ,87.52,181.18,8.013267,24.548233, ,0.116336,0.757904,12.66,27.99,13324
1,1.85, ,87.52,181.18,8.013439,24.547926, ,0.116346,0.757911,12.66,27.99,13325
1,1.86667, ,87.52,181.18,8.013566,24.547941, ,0.116353,0.757911,12.67,27.99,13325
1,1.88333, ,87.52,181.18,8.013382,24.547541, ,0.116342,0.75792,12.68,27.99,13325
1,1.9, ,87.52,181.18,8.013267,24.547449, ,0.116335,0.757923,12.66,27.99,13325
1,1.91667, ,87.44,181.01,8.013233,24.547188, ,0.116333,0.757929,12.66,28,13323
1,1.93333, ,87.52,181.18,8.013433,24.547126, ,0.116345,0.75793,12.66,27.99,13322
1,1.95, ,87.52,181.18,8.013319,24.547034, ,0.116338,0.757932,12.66,27.99,13325
1,1.96667, ,87.52,181.19,8.013419,24.546711, ,0.116344,0.75794,12.65,27.99,13324
1,1.98333, ,87.44,181.02,8.012929,24.546665, ,0.116315,0.757941,12.65,28,13323
1,2, ,87.52,181.19,8.013063,24.546511, ,0.116323,0.757944,12.65,27.99,13323
1,2.01667, ,87.44,181.02,8.013095,24.546342, ,0.116325,0.757948,12.65,28,13323
1,2.03333, ,87.52,181.19,8.012806,24.546173, ,0.116307,0.757952,12.66,27.99,13325
1,2.05, ,87.44,181.02,8.012656,24.545927, ,0.116298,0.757958,12.67,28,13323
1,2.06667, ,87.52,181.19,8.012887,24.545896, ,0.116312,0.757959,12.66,27.99,13322
1,2.08333, ,87.52,181.19,8.01264,24.545635, ,0.116297,0.757965,12.65,27.99,13323
1,2.1, ,87.44,181.02,8.01315,24.545496, ,0.116327,0.757968,12.66,28,13322
1,2.11667, ,87.52,181.19,8.013158,24.545343, ,0.116328,0.757972,12.66,27.99,13323
1,2.13333, ,87.52,181.19,8.012348,24.545173, ,0.11628,0.757975,12.66,27.99,13324
1,2.15, ,87.44,181.03,8.012229,24.544927, ,0.116273,0.757981,12.66,28,13324
1,2.16667, ,87.52,181.2,8.012417,24.544897, ,0.116284,0.757982,12.67,27.99,13323
1,2.18333, ,87.44,181.03,8.012582,24.544651, ,0.116293,0.757988,12.67,28,13322
1,2.2, ,87.52,181.2,8.012535,24.544482, ,0.116291,0.757992,12.66,27.99,13323
1,2.21667, ,87.52,181.2,8.012621,24.544343, ,0.116296,0.757995,12.67,27.99,13324
1,2.23333, ,87.44,181.03,8.012246,24.544251, ,0.116273,0.757997,12.65,28,13323
1,2.25, ,87.6,181.37,8.012623,24.544128, ,0.116296,0.758,12.66,27.98,13323
1,2.26667, ,87.52,181.2,8.012556,24.544159, ,0.116292,0.757999,12.65,27.99,13324
1,2.28333, ,87.44,181.03,8.012196,24.543713, ,0.11627,0.758009,12.66,28,13322
1,2.3, ,87.52,181.2,8.012416,24.543528, ,0.116283,0.758014,12.64,27.99,13324
1,2.31667, ,87.52,181.2,8.012344,24.543467, ,0.116279,0.758015,12.64,27.99,13323
1,2.33333, ,87.52,181.21,8.012461,24.543175, ,0.116286,0.758022,12.65,27.99,13324
1,2.35, ,87.44,181.04,8.012431,24.543144, ,0.116284,0.758023,12.65,28,13322
1,2.36667, ,87.44,181.04,8.012492,24.543098, ,0.116287,0.758024,12.66,28,13323
1,2.38333, ,87.52,181.21,8.012565,24.543052, ,0.116292,0.758025,12.65,27.99,13324
1,2.4, ,87.52,181.21,8.012427,24.542883, ,0.116283,0.758029,12.68,27.99,13322
1,2.41667, ,87.44,181.04,8.012598,24.542714, ,0.116293,0.758033,12.66,28,13327
1,2.43333, ,87.52,181.21,8.012285,24.542498, ,0.116275,0.758038,12.67,27.99,13324
1,2.45, ,87.44,181.04,8.012054,24.542606, ,0.116261,0.758035,12.64,28,13324
1,2.46667, ,87.52,181.21,8.012085,24.542483, ,0.116263,0.758038,12.68,27.99,13327
1,2.48333, ,87.53,181.21,8.011857,24.542252, ,0.116249,0.758043,12.66,27.99,13325
1,2.5, ,87.53,181.21,8.011846,24.542191, ,0.116249,0.758045,12.66,27.99,13324
1,2.51667, ,87.53,181.21,8.011811,24.542006, ,0.116247,0.758049,12.68,27.99,13323
1,2.53333, ,87.44,181.04,8.011636,24.54193, ,0.116236,0.758051,12.66,28,13324
1,2.55, ,87.44,181.05,8.011643,24.54176, ,0.116237,0.758055,12.66,28,13326
1,2.56667, ,87.61,181.38,8.011687,24.541637, ,0.116239,0.758058,12.65,27.98,13325
1,2.58333, ,87.53,181.21,8.011685,24.541899, ,0.116239,0.758052,12.66,27.99,13325
1,2.6, ,87.53,181.22,8.011132,24.541407, ,0.116206,0.758063,12.64,27.99,13325
1,2.61667, ,87.53,181.22,8.011533,24.541222, ,0.11623,0.758067,12.67,27.99,13325
1,2.63333, ,87.45,181.05,8.01169,24.541207, ,0.116239,0.758068,12.65,28,13325
1,2.65, ,87.45,181.05,8.01171,24.541038, ,0.11624,0.758072,12.64,28,13327
1,2.66667, ,87.53,181.22,8.011454,24.541222, ,0.116225,0.758067,12.65,27.99,13327
1,2.68333, ,87.45,181.05,8.011903,24.541161, ,0.116252,0.758069,12.67,28,13325
1,2.7, ,87.45,181.05,8.011276,24.540761, ,0.116214,0.758078,12.65,28,13328
1,2.71667, ,87.53,181.22,8.011523,24.540961, ,0.116229,0.758073,12.65,27.99,13326
1,2.73333, ,87.61,181.39,8.011954,24.540838, ,0.116254,0.758076,12.65,27.98,13325
1,2.75, ,87.45,181.05,8.011766,24.540838, ,0.116243,0.758076,12.66,28,13325
1,2.76667, ,87.53,181.22,8.011759,24.540899, ,0.116243,0.758075,12.65,27.99,13325
1,2.78333, ,87.36,180.88,8.011725,24.540669, ,0.116241,0.75808,12.65,28.01,13327
1,2.8, ,87.45,181.05,8.011657,24.540838, ,0.116237,0.758076,12.65,28,13327
1,2.81667, ,87.53,181.22,8.011859,24.540546, ,0.116249,0.758083,12.65,27.99,13327
1,2.83333, ,87.45,181.05,8.011507,24.540607, ,0.116228,0.758082,12.66,28,13325
1,2.85, ,87.45,181.05,8.011503,24.540423, ,0.116228,0.758086,12.64,28,13327
1,2.86667, ,87.28,180.72,8.011456,24.540285, ,0.116225,0.758089,12.65,28.02,13328
1,2.88333, ,87.37,180.89,8.011371,24.5403, ,0.11622,0.758089,12.65,28.01,13328
1,2.9, ,87.45,181.05,8.011844,24.540162, ,0.116248,0.758092,12.65,28,13327
1,2.91667, ,87.61,181.39,8.011815,24.540069, ,0.116246,0.758094,12.66,27.98,13327
1,2.93333, ,87.45,181.05,8.011539,24.540408, ,0.11623,0.758086,12.66,28,13328
1,2.95, ,87.53,181.22,8.011493,24.540177, ,0.116227,0.758092,12.65,27.99,13327
1,2.96667, ,87.45,181.06,8.011779,24.539931, ,0.116244,0.758097,12.65,28,13327
1,2.98333, ,87.45,181.06,8.011653,24.539885, ,0.116236,0.758098,12.66,28,13327
Step Number: 2,,,,,,,,,,,,
Time Threshold: 240,,,,,,,,,,,,
O2 Threshold:   0,,,,,,,,,,,,
pH Threshold: 0.000,,,,,,,,,,,,
Flow Rate: 5000.000000,,,,,,,,,,,,
Light Level: 35.000000,,,,,,,,,,,,
Step No., Time(m), Total T(m), 02 percent sat., O2 umol/kg, ISFET pH, ISFET Temp,, pH raw (V), ISFET raw Temp (V), Ext. Battery (V), Phase O2, Amplitude O2
2,0, ,87.53,181.22,8.012065,24.53987, ,0.116261,0.758099,12.62,27.99,13327
2,0.03333, ,87.45,181.06,8.010084,24.539916, ,0.116144,0.758098,12.63,28,13327
2,0.05, ,87.45,181.06,8.009897,24.539839, ,0.116132,0.7581,12.58,28,13327
2,0.06667, ,87.45,181.06,8.010099,24.539654, ,0.116144,0.758104,12.58,28,13327
2,0.08333, ,87.45,181.06,8.010184,24.539562, ,0.116149,0.758106,12.61,28,13327
2,0.1, ,87.45,181.06,8.010389,24.539624, ,0.116161,0.758105,12.62,28,13324
2,0.11667, ,87.45,181.06,8.010215,24.539547, ,0.116151,0.758106,12.61,28,13326
2,0.13333, ,87.53,181.23,8.009468,24.539762, ,0.116107,0.758101,12.6,27.99,13324
2,0.15, ,87.53,181.23,8.00928,24.539762, ,0.116096,0.758101,12.6,27.99,13326
2,0.16667, ,87.45,181.06,8.009925,24.539408, ,0.116134,0.75811,12.58,28,13324
2,0.18333, ,87.45,181.06,8.009683,24.539347, ,0.11612,0.758111,12.59,28,13326
2,0.2, ,87.37,180.89,8.009682,24.539516, ,0.11612,0.758107,12.57,28.01,13323
2,0.21667, ,87.53,181.23,8.009653,24.539393, ,0.116118,0.75811,12.58,27.99,13323
2,0.23333, ,87.53,181.23,8.009989,24.539685, ,0.116138,0.758103,12.6,27.99,13323
2,0.25, ,87.53,181.23,8.01001,24.539408, ,0.116139,0.75811,12.6,27.99,13323
2,0.26667, ,87.53,181.23,8.0093,24.539577, ,0.116097,0.758106,12.59,27.99,13321
2,0.28333, ,87.69,181.56,8.00927,24.539577, ,0.116095,0.758106,12.6,27.97,13320
2,0.3, ,87.61,181.39,8.00935,24.540069, ,0.1161,0.758094,12.63,27.98,13319
2,0.31667, ,87.53,181.23,8.009207,24.539808, ,0.116092,0.7581,12.63,27.99,13320
2,0.33333, ,87.53,181.23,8.009286,24.539793, ,0.116096,0.758101,12.59,27.99,13317
2,0.35, ,87.61,181.39,8.009457,24.53967, ,0.116106,0.758103,12.59,27.98,13319
2,0.36667, ,87.53,181.22,8.009219,24.539885, ,0.116092,0.758098,12.58,27.99,13314
2,0.38333, ,87.61,181.39,8.009359,24.539793, ,0.116101,0.758101,12.6,27.98,13317
2,0.4, ,87.61,181.39,8.009811,24.539993, ,0.116127,0.758096,12.6,27.98,13317
2,0.41667, ,87.61,181.39,8.010159,24.5397, ,0.116148,0.758103,12.64,27.98,13317
2,0.43333, ,87.53,181.23,8.009704,24.539839, ,0.116121,0.7581,12.63,27.99,13314
2,0.45, ,87.69,181.56,8.010386,24.5401, ,0.116161,0.758093,12.61,27.97,13315
2,0.46667, ,87.53,181.23,8.01031,24.539747, ,0.116157,0.758102,12.57,27.99,13315
2,0.48333, ,87.61,181.39,8.010617,24.539946, ,0.116175,0.758097,12.57,27.98,13313
2,0.5, ,87.69,181.56,8.010488,24.540208, ,0.116168,0.758091,12.58,27.97,13312
2,0.51667, ,87.61,181.39,8.009719,24.540146, ,0.116122,0.758092,12.59,27.98,13313
2,0.53333, ,87.61,181.39,8.009683,24.540131, ,0.11612,0.758093,12.61,27.98,13311
2,0.55, ,87.69,181.56,8.009924,24.540223, ,0.116134,0.758091,12.63,27.97,13311
2,0.56667, ,87.69,181.56,8.010129,24.540408, ,0.116146,0.758086,12.65,27.97,13307
2,0.58333, ,87.61,181.39,8.009651,24.540377, ,0.116118,0.758087,12.6,27.98,13309
2,0.6, ,87.61,181.39,8.009958,24.540515, ,0.116136,0.758084,12.57,27.98,13308
2,0.61667, ,87.69,181.56,8.010109,24.540592, ,0.116145,0.758082,12.59,27.97,13308
2,0.63333, ,87.69,181.56,8.010575,24.540592, ,0.116173,0.758082,12.58,27.97,13308
2,0.65, ,87.77,181.73,8.010223,24.540777, ,0.116152,0.758078,12.61,27.96,13305
2,0.66667, ,87.69,181.56,8.009957,24.540623, ,0.116136,0.758081,12.59,27.97,13305
2,0.68333, ,87.69,181.56,8.010107,24.540807, ,0.116145,0.758077,12.63,27.97,13305
2,0.7, ,87.77,181.73,8.009938,24.540792, ,0.116135,0.758077,12.58,27.96,13302
2,0.71667, ,87.77,181.72,8.009839,24.541038, ,0.11613,0.758072,12.57,27.96,13303
2,0.73333, ,87.85,181.89,8.010339,24.541299, ,0.116159,0.758066,12.59,27.95,13301
2,0.75, ,87.77,181.72,8.009941,24.54113, ,0.116136,0.75807,12.59,27.96,13301
2,0.76667, ,87.85,181.89,8.010484,24.541361, ,0.116168,0.758064,12.6,27.95,13299
2,0.78333, ,87.77,181.72,8.010635,24.541407, ,0.116177,0.758063,12.57,27.96,13298
2,0.8, ,87.77,181.72,8.010117,24.541099, ,0.116146,0.75807,12.59,27.96,13296
2,0.81667, ,87.85,181.89,8.009677,24.541576, ,0.11612,0.758059,12.62,27.95,13297
2,0.83333, ,87.85,181.89,8.010462,24.541822, ,0.116167,0.758053,12.63,27.95,13296
2,0.85, ,87.93,182.06,8.010034,24.541653, ,0.116141,0.758057,12.58,27.94,13294
2,0.86667, ,87.93,182.06,8.010267,24.541976, ,0.116155,0.75805,12.61,27.94,13295
2,0.88333, ,87.93,182.06,8.010121,24.542052, ,0.116147,0.758048,12.57,27.94,13292
2,0.9, ,87.93,182.06,8.009855,24.542037, ,0.116131,0.758048,12.58,27.94,13292
2,0.91667, ,88.02,182.23,8.010155,24.542329, ,0.116149,0.758042,12.59,27.93,13289
2,0.93333, ,87.93,182.05,8.010064,24.542421, ,0.116144,0.758039,12.6,27.94,13291
2,0.95, ,87.93,182.05,8.009578,24.542544, ,0.116115,0.758037,12.64,27.94,13289
2,0.96667, ,87.93,182.05,8.009414,24.542637, ,0.116105,0.758034,12.57,27.94,13287
2,0.98333, ,88.1,182.39,8.009425,24.542744, ,0.116106,0.758032,12.59,27.92,13287
2,1, ,88.01,182.22,8.009643,24.54279, ,0.116119,0.758031,12.58,27.93,13287
2,1.01667, ,88.1,182.39,8.009919,24.543021, ,0.116135,0.758026,12.6,27.92,13284
2,1.03333, ,88.1,182.39,8.010222,24.543067, ,0.116153,0.758024,12.6,27.92,13283
2,1.05, ,88.1,182.39,8.01038,24.54296, ,0.116163,0.758027,12.62,27.92,13282
2,1.06667, ,88.1,182.39,8.010135,24.543344, ,0.116148,0.758018,12.59,27.92,13280
2,1.08333, ,88.1,182.39,8.010485,24.543498, ,0.116169,0.758014,12.6,27.92,13280
2,1.1, ,88.18,182.56,8.011369,24.543451, ,0.116221,0.758016,12.56,27.91,13279
2,1.11667, ,88.1,182.39,8.010937,24.543697, ,0.116196,0.75801,12.57,27.92,13278
2,1.13333, ,88.18,182.56,8.01113,24.54379, ,0.116207,0.758008,12.6,27.91,13276
2,1.15, ,88.01,182.22,8.010644,24.544036, ,0.116179,0.758002,12.59,27.93,13276
2,1.16667, ,88.09,182.38,8.010492,24.544036, ,0.11617,0.758002,12.57,27.92,13274
2,1.18333, ,88.18,182.55,8.01109,24.544251, ,0.116205,0.757997,12.6,27.91,13274
2,1.2, ,88.18,182.55,8.010701,24.544466, ,0.116182,0.757992,12.6,27.91,13273
2,1.21667, ,88.18,182.55,8.010252,24.544543, ,0.116156,0.75799,12.63,27.91,13272
2,1.23333, ,88.09,182.38,8.010202,24.544743, ,0.116153,0.757985,12.58,27.92,13269
2,1.25, ,88.18,182.55,8.010739,24.544912, ,0.116185,0.757982,12.57,27.91,13269
2,1.26667, ,88.34,182.89,8.011046,24.545143, ,0.116203,0.757976,12.57,27.89,13268
2,1.28333, ,88.26,182.72,8.010821,24.545327, ,0.11619,0.757972,12.57,27.9,13267
2,1.3, ,88.34,182.89,8.010536,24.545373, ,0.116173,0.757971,12.57,27.89,13264
2,1.31667, ,88.26,182.72,8.010733,24.545619, ,0.116185,0.757965,12.61,27.9,13264
2,1.33333, ,88.26,182.72,8.010904,24.545481, ,0.116195,0.757968,12.64,27.9,13263
2,1.35, ,88.42,183.06,8.010926,24.545788, ,0.116196,0.757961,12.63,27.88,13261
2,1.36667, ,88.26,182.71,8.011204,24.54585, ,0.116213,0.75796,12.58,27.9,13259
2,1.38333, ,88.42,183.05,8.010474,24.546188, ,0.11617,0.757952,12.58,27.88,13260
2,1.4, ,88.34,182.88,8.009918,24.546157, ,0.116137,0.757953,12.6,27.89,13259
2,1.41667, ,88.26,182.71,8.010249,24.546357, ,0.116156,0.757948,12.59,27.9,13258
2,1.43333, ,88.5,183.22,8.010366,24.546849, ,0.116164,0.757936,12.6,27.87,13257
2,1.45, ,88.5,183.22,8.011045,24.546711, ,0.116204,0.75794,12.62,27.87,13253
2,1.46667, ,88.34,182.88,8.01182,24.546772, ,0.116249,0.757938,12.63,27.89,13251
2,1.48333, ,88.42,183.05,8.010957,24.547157, ,0.116199,0.757929,12.58,27.88,13253
